답변,지능
"할아버지, 할머니가 옛날이야기 들려주는게 좋아",언어
이야기 듣는 시간을 갖는게 좋아,언어
동화 속 주인공이 되는게 좋아,언어
동화나라에 사는게 좋아,언어
동화 속 장면을 상상하는게 좋아,언어
친구하고 이야기 나누는게 좋아,언어
선생님 이야기 듣는게 좋아,언어
친구하고 이야기 나누는게 좋아,언어
묻는 말에 잘 대답하는게 좋아,언어
칭찬 받는게 좋아,언어
발표하는게 좋아,언어
재미있는 이야기 듣는게 좋아,언어
일기 쓰는게 좋아,언어
책읽고 나에 생각을 말하는게 좋아,언어
친구이야기 듣는게 좋아,언어
고맙다는 말을 듣는게 좋아,언어
동화 책 읽어주는게 좋아,언어
단어 맞추기하는게 좋아,언어
끝말 이어가기 놀이하는게 좋아,언어
단어 맟추기 하는게 좋아,언어
동화책 읽는게 좋아,언어
그림집 읽는게 좋아,언어
작품집 읽는게 좋아,언어
단편집 읽는게 좋아,언어
동화집 읽는게 좋아,언어
모음집 읽는게 좋아,언어
천자문 읽는게 좋아,언어
소설책 읽는게 좋아,언어
소설집 읽는게 좋아,언어
소설화 읽는게 좋아,언어
논픽션 읽는게 좋아,언어
그림책 읽는게 좋아,언어
중단편 읽는게 좋아,언어
전집 읽는게 좋아,언어
시집 읽는게 좋아,언어
산문집 읽는게 좋아,언어
수필집 읽는게 좋아,언어
동양화 읽는게 좋아,언어
시집 읽는게 좋아,언어
삽화 읽는게 좋아,언어
소설 읽는게 좋아,언어
명작 읽는게 좋아,언어
단편 읽는게 좋아,언어
단권 읽는게 좋아,언어
외전 읽는게 좋아,언어
시 읽는게 좋아,언어
동화책을 많이 읽는게 좋아,언어
그림집을 많이 읽는게 좋아,언어
작품집을 많이 읽는게 좋아,언어
단편집을 많이 읽는게 좋아,언어
동화집을 많이 읽는게 좋아,언어
모음집을 많이 읽는게 좋아,언어
천자문을 많이 읽는게 좋아,언어
소설책을 많이 읽는게 좋아,언어
소설집을 많이 읽는게 좋아,언어
소설화을 많이 읽는게 좋아,언어
논픽션을 많이 읽는게 좋아,언어
그림책을 많이 읽는게 좋아,언어
중단편을 많이 읽는게 좋아,언어
전집을 많이 읽는게 좋아,언어
시집을 많이 읽는게 좋아,언어
산문집을 많이 읽는게 좋아,언어
수필집을 많이 읽는게 좋아,언어
동양화을 많이 읽는게 좋아,언어
시집을 많이 읽는게 좋아,언어
삽화을 많이 읽는게 좋아,언어
소설을 많이 읽는게 좋아,언어
명작을 많이 읽는게 좋아,언어
단편을 많이 읽는게 좋아,언어
단권을 많이 읽는게 좋아,언어
외전을 많이 읽는게 좋아,언어
시을 많이 읽는게 좋아,언어
동화책을 읽으면 똑똑해지는게 좋아,언어
그림집을 읽으면 똑똑해지는게 좋아,언어
작품집을 읽으면 똑똑해지는게 좋아,언어
단편집을 읽으면 똑똑해지는게 좋아,언어
동화집을 읽으면 똑똑해지는게 좋아,언어
모음집을 읽으면 똑똑해지는게 좋아,언어
천자문을 읽으면 똑똑해지는게 좋아,언어
소설책을 읽으면 똑똑해지는게 좋아,언어
소설집을 읽으면 똑똑해지는게 좋아,언어
소설화을 읽으면 똑똑해지는게 좋아,언어
논픽션을 읽으면 똑똑해지는게 좋아,언어
그림책을 읽으면 똑똑해지는게 좋아,언어
중단편을 읽으면 똑똑해지는게 좋아,언어
전집을 읽으면 똑똑해지는게 좋아,언어
시집을 읽으면 똑똑해지는게 좋아,언어
산문집을 읽으면 똑똑해지는게 좋아,언어
수필집을 읽으면 똑똑해지는게 좋아,언어
동양화을 읽으면 똑똑해지는게 좋아,언어
시집을 읽으면 똑똑해지는게 좋아,언어
삽화을 읽으면 똑똑해지는게 좋아,언어
소설을 읽으면 똑똑해지는게 좋아,언어
명작을 읽으면 똑똑해지는게 좋아,언어
단편을 읽으면 똑똑해지는게 좋아,언어
단권을 읽으면 똑똑해지는게 좋아,언어
외전을 읽으면 똑똑해지는게 좋아,언어
시을 읽으면 똑똑해지는게 좋아,언어
동화책 이야기를 상상하는게 좋아,언어
그림집 이야기를 상상하는게 좋아,언어
작품집 이야기를 상상하는게 좋아,언어
단편집 이야기를 상상하는게 좋아,언어
동화집 이야기를 상상하는게 좋아,언어
모음집 이야기를 상상하는게 좋아,언어
천자문 이야기를 상상하는게 좋아,언어
소설책 이야기를 상상하는게 좋아,언어
소설집 이야기를 상상하는게 좋아,언어
소설화 이야기를 상상하는게 좋아,언어
논픽션 이야기를 상상하는게 좋아,언어
그림책 이야기를 상상하는게 좋아,언어
중단편 이야기를 상상하는게 좋아,언어
전집 이야기를 상상하는게 좋아,언어
시집 이야기를 상상하는게 좋아,언어
산문집 이야기를 상상하는게 좋아,언어
수필집 이야기를 상상하는게 좋아,언어
동양화 이야기를 상상하는게 좋아,언어
시집 이야기를 상상하는게 좋아,언어
삽화 이야기를 상상하는게 좋아,언어
소설 이야기를 상상하는게 좋아,언어
명작 이야기를 상상하는게 좋아,언어
단편 이야기를 상상하는게 좋아,언어
단권 이야기를 상상하는게 좋아,언어
외전 이야기를 상상하는게 좋아,언어
시 이야기를 상상하는게 좋아,언어
동화책을 읽는 것도 좋고 듣는게 좋아,언어
그림집을 읽는 것도 좋고 듣는게 좋아,언어
작품집을 읽는 것도 좋고 듣는게 좋아,언어
단편집을 읽는 것도 좋고 듣는게 좋아,언어
동화집을 읽는 것도 좋고 듣는게 좋아,언어
모음집을 읽는 것도 좋고 듣는게 좋아,언어
천자문을 읽는 것도 좋고 듣는게 좋아,언어
소설책을 읽는 것도 좋고 듣는게 좋아,언어
소설집을 읽는 것도 좋고 듣는게 좋아,언어
소설화을 읽는 것도 좋고 듣는게 좋아,언어
논픽션을 읽는 것도 좋고 듣는게 좋아,언어
그림책을 읽는 것도 좋고 듣는게 좋아,언어
중단편을 읽는 것도 좋고 듣는게 좋아,언어
전집을 읽는 것도 좋고 듣는게 좋아,언어
시집을 읽는 것도 좋고 듣는게 좋아,언어
산문집을 읽는 것도 좋고 듣는게 좋아,언어
수필집을 읽는 것도 좋고 듣는게 좋아,언어
동양화을 읽는 것도 좋고 듣는게 좋아,언어
시집을 읽는 것도 좋고 듣는게 좋아,언어
삽화을 읽는 것도 좋고 듣는게 좋아,언어
소설을 읽는 것도 좋고 듣는게 좋아,언어
명작을 읽는 것도 좋고 듣는게 좋아,언어
단편을 읽는 것도 좋고 듣는게 좋아,언어
단권을 읽는 것도 좋고 듣는게 좋아,언어
외전을 읽는 것도 좋고 듣는게 좋아,언어
시을 읽는 것도 좋고 듣는게 좋아,언어
"엄마, 아빠가 잠들기 전에 동화책을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 그림집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 작품집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 단편집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 동화집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 모음집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 천자문을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 소설책을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 소설집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 소설화을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 논픽션을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 그림책을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 중단편을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 전집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 시집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 산문집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 수필집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 동양화을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 시집을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 삽화을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 소설을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 명작을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 단편을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 단권을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 외전을 읽어주는게 좋아",언어
"엄마, 아빠가 잠들기 전에 시을 읽어주는게 좋아",언어
꿈 속에서 동화책 이야기가 나오는게 좋아,언어
꿈 속에서 그림집 이야기가 나오는게 좋아,언어
꿈 속에서 작품집 이야기가 나오는게 좋아,언어
꿈 속에서 단편집 이야기가 나오는게 좋아,언어
꿈 속에서 동화집 이야기가 나오는게 좋아,언어
꿈 속에서 모음집 이야기가 나오는게 좋아,언어
꿈 속에서 천자문 이야기가 나오는게 좋아,언어
꿈 속에서 소설책 이야기가 나오는게 좋아,언어
꿈 속에서 소설집 이야기가 나오는게 좋아,언어
꿈 속에서 소설화 이야기가 나오는게 좋아,언어
꿈 속에서 논픽션 이야기가 나오는게 좋아,언어
꿈 속에서 그림책 이야기가 나오는게 좋아,언어
꿈 속에서 중단편 이야기가 나오는게 좋아,언어
꿈 속에서 전집 이야기가 나오는게 좋아,언어
꿈 속에서 시집 이야기가 나오는게 좋아,언어
꿈 속에서 산문집 이야기가 나오는게 좋아,언어
꿈 속에서 수필집 이야기가 나오는게 좋아,언어
꿈 속에서 동양화 이야기가 나오는게 좋아,언어
꿈 속에서 시집 이야기가 나오는게 좋아,언어
꿈 속에서 삽화 이야기가 나오는게 좋아,언어
꿈 속에서 소설 이야기가 나오는게 좋아,언어
꿈 속에서 명작 이야기가 나오는게 좋아,언어
꿈 속에서 단편 이야기가 나오는게 좋아,언어
꿈 속에서 단권 이야기가 나오는게 좋아,언어
꿈 속에서 외전 이야기가 나오는게 좋아,언어
꿈 속에서 시 이야기가 나오는게 좋아,언어
꿈 속에서 동화책 주인공을 만나는게 좋아,언어
꿈 속에서 그림집 주인공을 만나는게 좋아,언어
꿈 속에서 작품집 주인공을 만나는게 좋아,언어
꿈 속에서 단편집 주인공을 만나는게 좋아,언어
꿈 속에서 동화집 주인공을 만나는게 좋아,언어
꿈 속에서 모음집 주인공을 만나는게 좋아,언어
꿈 속에서 천자문 주인공을 만나는게 좋아,언어
꿈 속에서 소설책 주인공을 만나는게 좋아,언어
꿈 속에서 소설집 주인공을 만나는게 좋아,언어
꿈 속에서 소설화 주인공을 만나는게 좋아,언어
꿈 속에서 논픽션 주인공을 만나는게 좋아,언어
꿈 속에서 그림책 주인공을 만나는게 좋아,언어
꿈 속에서 중단편 주인공을 만나는게 좋아,언어
꿈 속에서 전집 주인공을 만나는게 좋아,언어
꿈 속에서 시집 주인공을 만나는게 좋아,언어
꿈 속에서 산문집 주인공을 만나는게 좋아,언어
꿈 속에서 수필집 주인공을 만나는게 좋아,언어
꿈 속에서 동양화 주인공을 만나는게 좋아,언어
꿈 속에서 시집 주인공을 만나는게 좋아,언어
꿈 속에서 삽화 주인공을 만나는게 좋아,언어
꿈 속에서 소설 주인공을 만나는게 좋아,언어
꿈 속에서 명작 주인공을 만나는게 좋아,언어
꿈 속에서 단편 주인공을 만나는게 좋아,언어
꿈 속에서 단권 주인공을 만나는게 좋아,언어
꿈 속에서 외전 주인공을 만나는게 좋아,언어
꿈 속에서 시 주인공을 만나는게 좋아,언어
동화책 읽는게 좋아,언어
그림집 읽는게 좋아,언어
작품집 읽는게 좋아,언어
단편집 읽는게 좋아,언어
동화집 읽는게 좋아,언어
모음집 읽는게 좋아,언어
천자문 읽는게 좋아,언어
소설책 읽는게 좋아,언어
소설집 읽는게 좋아,언어
소설화 읽는게 좋아,언어
논픽션 읽는게 좋아,언어
그림책 읽는게 좋아,언어
중단편 읽는게 좋아,언어
전집 읽는게 좋아,언어
시집 읽는게 좋아,언어
산문집 읽는게 좋아,언어
수필집 읽는게 좋아,언어
동양화 읽는게 좋아,언어
시집 읽는게 좋아,언어
삽화 읽는게 좋아,언어
소설 읽는게 좋아,언어
명작 읽는게 좋아,언어
단편 읽는게 좋아,언어
단권 읽는게 좋아,언어
외전 읽는게 좋아,언어
시 읽는게 좋아,언어
동화책읽고 역할극하는 시간이 있는게 좋아,언어
그림집읽고 역할극하는 시간이 있는게 좋아,언어
작품집읽고 역할극하는 시간이 있는게 좋아,언어
단편집읽고 역할극하는 시간이 있는게 좋아,언어
동화집읽고 역할극하는 시간이 있는게 좋아,언어
모음집읽고 역할극하는 시간이 있는게 좋아,언어
천자문읽고 역할극하는 시간이 있는게 좋아,언어
소설책읽고 역할극하는 시간이 있는게 좋아,언어
소설집읽고 역할극하는 시간이 있는게 좋아,언어
소설화읽고 역할극하는 시간이 있는게 좋아,언어
논픽션읽고 역할극하는 시간이 있는게 좋아,언어
그림책읽고 역할극하는 시간이 있는게 좋아,언어
중단편읽고 역할극하는 시간이 있는게 좋아,언어
전집읽고 역할극하는 시간이 있는게 좋아,언어
시집읽고 역할극하는 시간이 있는게 좋아,언어
산문집읽고 역할극하는 시간이 있는게 좋아,언어
수필집읽고 역할극하는 시간이 있는게 좋아,언어
동양화읽고 역할극하는 시간이 있는게 좋아,언어
시집읽고 역할극하는 시간이 있는게 좋아,언어
삽화읽고 역할극하는 시간이 있는게 좋아,언어
소설읽고 역할극하는 시간이 있는게 좋아,언어
명작읽고 역할극하는 시간이 있는게 좋아,언어
단편읽고 역할극하는 시간이 있는게 좋아,언어
단권읽고 역할극하는 시간이 있는게 좋아,언어
외전읽고 역할극하는 시간이 있는게 좋아,언어
시읽고 역할극하는 시간이 있는게 좋아,언어
책 읽는거 잘해,언어
책 읽는게 신나,언어
책 읽는게 즐거워,언어
책 읽으면서 노는거 잘해,언어
책 읽으면서 노는게 신나,언어
책 읽으면서 노는게 즐거워,언어
책 읽는거 잘해,언어
책 읽는게 신나,언어
책 읽는게 즐거워,언어
이야기 내용을 기억해서 이야기 해보는 시간이있는거 잘해,언어
이야기 내용을 기억해서 이야기 해보는 시간이있는게 신나,언어
이야기 내용을 기억해서 이야기 해보는 시간이있는게 즐거워,언어
동화 읽는거 잘해,언어
동화 읽는게 신나,언어
동화 읽는게 즐거워,언어
그림책 읽는거 잘해,언어
그림책 읽는게 신나,언어
그림책 읽는게 즐거워,언어
책 들었고 무슨 이야기를 했나 이야기 하는거 잘해,언어
책 들었고 무슨 이야기를 했나 이야기 하는게 신나,언어
책 들었고 무슨 이야기를 했나 이야기 하는게 즐거워,언어
책을 듣고 누가 나오는지 말한거 잘해,언어
책을 듣고 누가 나오는지 말한게 신나,언어
책을 듣고 누가 나오는지 말한게 즐거워,언어
동화 제목이 뭔지 지어보기 한거 잘해,언어
동화 제목이 뭔지 지어보기 한게 신나,언어
동화 제목이 뭔지 지어보기 한게 즐거워,언어
이야기의 주인공이 누구인지 맞히기한거 잘해,언어
이야기의 주인공이 누구인지 맞히기한게 신나,언어
이야기의 주인공이 누구인지 맞히기한게 즐거워,언어
글 쓰고 글짓기 하면서 노는거 잘해,언어
글 쓰고 글짓기 하면서 노는게 신나,언어
글 쓰고 글짓기 하면서 노는게 즐거워,언어
시 쓰고 시 읽는거 잘해,언어
시 쓰고 시 읽는게 신나,언어
시 쓰고 시 읽는게 즐거워,언어
동화 들으면서 동화 말하는거 잘해,언어
동화 들으면서 동화 말하는게 신나,언어
동화 들으면서 동화 말하는게 즐거워,언어
그림 보면서 그림이 무엇인지 맞추기 하는거 잘해,언어
그림 보면서 그림이 무엇인지 맞추기 하는게 신나,언어
그림 보면서 그림이 무엇인지 맞추기 하는게 즐거워,언어
그림 카드 보면서 뭔지 아는거 잘해,언어
그림 카드 보면서 뭔지 아는게 신나,언어
그림 카드 보면서 뭔지 아는게 즐거워,언어
단어 카드 보면서 뭔지 맞추는거 잘해,언어
단어 카드 보면서 뭔지 맞추는게 신나,언어
단어 카드 보면서 뭔지 맞추는게 즐거워,언어
단어 쓰면서 읽으며서 노는거 잘해,언어
단어 쓰면서 읽으며서 노는게 신나,언어
단어 쓰면서 읽으며서 노는게 즐거워,언어
빈 곳에 글자 넣기하는거 잘해,언어
빈 곳에 글자 넣기하는게 신나,언어
빈 곳에 글자 넣기하는게 즐거워,언어
빈칸에 무슨 말이 들어갈지 알아맞히기 하는거 잘해,언어
빈칸에 무슨 말이 들어갈지 알아맞히기 하는게 신나,언어
빈칸에 무슨 말이 들어갈지 알아맞히기 하는게 즐거워,언어
글자 찾기 놀이하는거 잘해,언어
글자 찾기 놀이하는게 신나,언어
글자 찾기 놀이하는게 즐거워,언어
얘기 듣는 거 잘해,언어
얘기 듣는 게 신나,언어
얘기 듣는 게 즐거워,언어
얘기 나누는 거 잘해,언어
얘기 나누는 게 신나,언어
얘기 나누는 게 즐거워,언어
이야기 들으면서 있는거 잘해,언어
이야기 들으면서 있는게 신나,언어
이야기 들으면서 있는게 즐거워,언어
이야기 나누는 거 잘해,언어
이야기 나누는 게 신나,언어
이야기 나누는 게 즐거워,언어
한 글자로 시작하는 단어가 뭔지 맞히기하는거 잘해,언어
한 글자로 시작하는 단어가 뭔지 맞히기하는게 신나,언어
한 글자로 시작하는 단어가 뭔지 맞히기하는게 즐거워,언어
그림카드로 이야기가 어떻게 되는지 설명하는거 잘해,언어
그림카드로 이야기가 어떻게 되는지 설명하는게 신나,언어
그림카드로 이야기가 어떻게 되는지 설명하는게 즐거워,언어
이야기 순서에 따라서 그림 카드를 놓아주기하는거 잘해,언어
이야기 순서에 따라서 그림 카드를 놓아주기하는게 신나,언어
이야기 순서에 따라서 그림 카드를 놓아주기하는게 즐거워,언어
단어를 쓰고 찾아보면서 뭔지 알아보기 하는거 잘해,언어
단어를 쓰고 찾아보면서 뭔지 알아보기 하는게 신나,언어
단어를 쓰고 찾아보면서 뭔지 알아보기 하는게 즐거워,언어
연극하면서 동화 설명하는거 잘해,언어
연극하면서 동화 설명하는게 신나,언어
연극하면서 동화 설명하는게 즐거워,언어
동화를 연극하면서 주인공 역활을 하는거 잘해,언어
동화를 연극하면서 주인공 역활을 하는게 신나,언어
동화를 연극하면서 주인공 역활을 하는게 즐거워,언어
그림카드 보면서 무슨 이야기인지 맞히기 하는거 잘해,언어
그림카드 보면서 무슨 이야기인지 맞히기 하는게 신나,언어
그림카드 보면서 무슨 이야기인지 맞히기 하는게 즐거워,언어
그림 읽으면서 이야기 하는거 잘해,언어
그림 읽으면서 이야기 하는게 신나,언어
그림 읽으면서 이야기 하는게 즐거워,언어
그림 순서를 맞히면서 동화 설명 하는거 잘해,언어
그림 순서를 맞히면서 동화 설명 하는게 신나,언어
그림 순서를 맞히면서 동화 설명 하는게 즐거워,언어
그림책 읽는거 잘해,언어
그림책 읽는게 신나,언어
그림책 읽는게 즐거워,언어
시 읽는거 잘해,언어
시 읽는게 신나,언어
시 읽는게 즐거워,언어
글짓기 하는거 잘해,언어
글짓기 하는게 신나,언어
글짓기 하는게 즐거워,언어
글쓰기 연습이랑 말하기 연습하는거 잘해,언어
글쓰기 연습이랑 말하기 연습하는게 신나,언어
글쓰기 연습이랑 말하기 연습하는게 즐거워,언어
글쓰기 연습하는거 잘해,언어
글쓰기 연습하는게 신나,언어
글쓰기 연습하는게 즐거워,언어
글쓰기 하는거 잘해,언어
글쓰기 하는게 신나,언어
글쓰기 하는게 즐거워,언어
시 쓰기 하는거 잘해,언어
시 쓰기 하는게 신나,언어
시 쓰기 하는게 즐거워,언어
동화 쓰기 하는거 잘해,언어
동화 쓰기 하는게 신나,언어
동화 쓰기 하는게 즐거워,언어
나는 동화책 읽는거 잘해,언어
나는 동화책 읽는게 신나,언어
나는 동화책 읽는게 즐거워,언어
동화책 읽는거 잘해,언어
동화책 읽는게 신나,언어
동화책 읽는게 즐거워,언어
재미있게 읽은 책 이야기를 하는거 잘해,언어
재미있게 읽은 책 이야기를 하는게 신나,언어
재미있게 읽은 책 이야기를 하는게 즐거워,언어
친구하고 놀이터에서 놀았던 얘기 하는거 잘해,언어
친구하고 놀이터에서 놀았던 얘기 하는게 신나,언어
친구하고 놀이터에서 놀았던 얘기 하는게 즐거워,언어
게임 이야기를 듣는거 잘해,언어
게임 이야기를 듣는게 신나,언어
게임 이야기를 듣는게 즐거워,언어
강아지랑 놀았던 이야기를 하는거 잘해,언어
강아지랑 놀았던 이야기를 하는게 신나,언어
강아지랑 놀았던 이야기를 하는게 즐거워,언어
즐겁고 신나는 이야기를 듣는거 잘해,언어
즐겁고 신나는 이야기를 듣는게 신나,언어
즐겁고 신나는 이야기를 듣는게 즐거워,언어
선생님이 우리들에게 재미있는 이야기를 해 주는거 잘해,언어
선생님이 우리들에게 재미있는 이야기를 해 주는게 신나,언어
선생님이 우리들에게 재미있는 이야기를 해 주는게 즐거워,언어
친구하고 이야기 나누는거 잘해,언어
친구하고 이야기 나누는게 신나,언어
친구하고 이야기 나누는게 즐거워,언어
잘 듣고 잘 대답하는거 잘해,언어
잘 듣고 잘 대답하는게 신나,언어
잘 듣고 잘 대답하는게 즐거워,언어
잘 말하고 싶은거 잘해,언어
잘 말하고 싶은게 신나,언어
잘 말하고 싶은게 즐거워,언어
선생님의 이야기를 듣고 잘 대답해서 칭찬 받는거 잘해,언어
선생님의 이야기를 듣고 잘 대답해서 칭찬 받는게 신나,언어
선생님의 이야기를 듣고 잘 대답해서 칭찬 받는게 즐거워,언어
입 모양을 잘 하고 또박또박 크게 소리내 읽는거 잘해,언어
입 모양을 잘 하고 또박또박 크게 소리내 읽는게 신나,언어
입 모양을 잘 하고 또박또박 크게 소리내 읽는게 즐거워,언어
단어 읽기하는거 잘해,언어
단어 읽기하는게 신나,언어
단어 읽기하는게 즐거워,언어
친구하고 단어 맞추기 놀이하는거 잘해,언어
친구하고 단어 맞추기 놀이하는게 신나,언어
친구하고 단어 맞추기 놀이하는게 즐거워,언어
선생님을 따라서 읽으면 잘 읽을 수 있는거 잘해,언어
선생님을 따라서 읽으면 잘 읽을 수 있는게 신나,언어
선생님을 따라서 읽으면 잘 읽을 수 있는게 즐거워,언어
글씨 쓰는거 잘해,언어
글씨 쓰는게 신나,언어
글씨 쓰는게 즐거워,언어
글씨를 잘 쓸 수 있는거 잘해,언어
글씨를 잘 쓸 수 있는게 신나,언어
글씨를 잘 쓸 수 있는게 즐거워,언어
친구에게 편지 쓰는거 잘해,언어
친구에게 편지 쓰는게 신나,언어
친구에게 편지 쓰는게 즐거워,언어
받아쓰기 100점 맞는거 잘해,언어
받아쓰기 100점 맞는게 신나,언어
받아쓰기 100점 맞는게 즐거워,언어
쓰기 시험 어렵지만 열심히 공부하는거 잘해,언어
쓰기 시험 어렵지만 열심히 공부하는게 신나,언어
쓰기 시험 어렵지만 열심히 공부하는게 즐거워,언어
단어 쓰기 잘하고 하는거 잘해,언어
단어 쓰기 잘하고 하는게 신나,언어
단어 쓰기 잘하고 하는게 즐거워,언어
단어 퍼즐 맞추기 놀이하는거 잘해,언어
단어 퍼즐 맞추기 놀이하는게 신나,언어
단어 퍼즐 맞추기 놀이하는게 즐거워,언어
동화책 읽어주는거 잘해,언어
동화책 읽어주는게 신나,언어
동화책 읽어주는게 즐거워,언어
얘기 많이 하는거 잘해,언어
얘기 많이 하는게 신나,언어
얘기 많이 하는게 즐거워,언어
"할아버지, 할머니가 옛날이야기 들려주는거 잘해",언어
"할아버지, 할머니가 옛날이야기 들려주는게 신나",언어
"할아버지, 할머니가 옛날이야기 들려주는게 즐거워",언어
이야기 듣는 시간을 갖는거 잘해,언어
이야기 듣는 시간을 갖는게 신나,언어
이야기 듣는 시간을 갖는게 즐거워,언어
동화 속 주인공이 되는거 잘해,언어
동화 속 주인공이 되는게 신나,언어
동화 속 주인공이 되는게 즐거워,언어
동화나라에 사는거 잘해,언어
동화나라에 사는게 신나,언어
동화나라에 사는게 즐거워,언어
동화 속 장면을 상상하는거 잘해,언어
동화 속 장면을 상상하는게 신나,언어
동화 속 장면을 상상하는게 즐거워,언어
친구하고 이야기 나누는거 잘해,언어
친구하고 이야기 나누는게 신나,언어
친구하고 이야기 나누는게 즐거워,언어
선생님 이야기 듣는거 잘해,언어
선생님 이야기 듣는게 신나,언어
선생님 이야기 듣는게 즐거워,언어
친구하고 이야기 나누는거 잘해,언어
친구하고 이야기 나누는게 신나,언어
친구하고 이야기 나누는게 즐거워,언어
묻는 말에 잘 대답하는거 잘해,언어
묻는 말에 잘 대답하는게 신나,언어
묻는 말에 잘 대답하는게 즐거워,언어
칭찬 받는거 잘해,언어
칭찬 받는게 신나,언어
칭찬 받는게 즐거워,언어
